event,sector,region,trkID,c_layer,z_layer,x0,y0,z0,r,phi,theta,eta,c_x0,c_y0,c_z0,z_x0,z_y0,z_z0
4040,3,3,1,6,5,14.06111478,-17.26260382,-1.552752018,22.26460059,-0.8872510326,1.640424431,-0.06968443246,19.28170967,-11.13230038,-1.552752018,13.11368275,-16.09945679,1.482499957
4040,1,1,2,1,2,-2.377459708,-14.57192872,0.1042959243,14.76460027,-1.732524755,1.563732526,0.007063859164,-12.78651905,-7.3822999,0.1042959243,-2.618979454,-16.05225182,2.058000088
4040,1,2,2,4,3,-3.014412557,-19.0273005,0.5019999743,19.26460089,-1.727916166,1.544744067,0.02605520781,-16.6836338,-9.632300377,0.5019999743,-2.779695988,-17.54574394,2.378000021
4040,1,3,2,6,5,-3.198332877,-22.03368118,0.7612500191,22.26460059,-1.71494606,1.536618593,0.03418438941,-19.28170967,-11.13230038,0.7612500191,-2.982856274,-20.5492382,1.482499957
4040,3,1,3,1,2,3.383562171,-14.37167103,13.58874989,14.76460027,-1.339574295,0.8268457163,0.8239241203,12.78651905,-7.3822999,13.58874989,3.727301121,-15.83170128,2.058000088
4040,3,2,3,4,3,4.542790766,-18.72132206,18.15673256,19.26460089,-1.332744058,0.8149947792,0.840119199,16.6836338,-9.632300377,18.15673256,4.189062595,-17.26357079,2.378000021
4040,3,3,3,6,5,5.559774937,-21.55925189,21.12391472,22.26460059,-1.318411789,0.8116821506,0.8446783805,19.28170967,-11.13230038,21.12391472,5.185182095,-20.10668564,1.482499957
4041,1,1,1,1,2,-13.99183514,4.714018522,-1.657500029,14.76460027,2.816624677,1.682590022,-0.1120272882,-12.78651905,-7.3822999,-1.657500029,-15.41328907,5.192923546,2.058000088
4041,1,2,1,4,3,-18.34654707,5.876143139,-0.3819999993,19.26460089,2.831630249,1.590622844,-0.01982781645,-16.6836338,-9.632300377,-0.3819999993,-16.91800499,5.418601036,2.378000021
4041,1,3,1,6,5,-21.3566022,6.293487277,0.4908333421,22.26460059,2.85501838,1.548754438,0.02204367382,-19.28170967,-11.13230038,0.4908333421,-19.91775894,5.86948061,1.482499957
4041,3,1,2,1,2,5.991956639,-13.49406821,2.401499987,14.76460027,-1.152906648,1.409555794,0.1619437777,12.78651905,-7.3822999,2.401499987,6.600705147,-14.86498833,2.058000088
4041,3,2,2,4,3,7.966690121,-17.54014527,5.016153812,19.26460089,-1.144457245,1.316070562,0.2575259643,16.6836338,-9.632300377,5.016153812,7.346334934,-16.17431831,2.378000021
4041,3,3,2,6,5,9.438731139,-20.16489013,6.731295586,22.26460059,-1.133011271,1.27720169,0.2979057377,19.28170967,-11.13230038,6.731295586,8.802810669,-18.80631065,1.482499957
4042,1,2,1,4,3,-1.535275024,-19.20332727,10.98174953,19.26460089,-1.650575027,1.052691479,0.5429723112,-16.6836338,-9.632300377,10.98174953,-1.415733814,-17.70809746,2.378000021
4042,2,1,2,1,2,-4.228391495,14.14616954,-2.982214212,14.7645998,1.861250223,1.770098933,-0.2006352956,2.842170985e-15,14.7645998,-2.982214212,-4.657946587,15.58325481,2.058000088
4042,2,2,2,4,3,-5.809687109,18.36769931,-3.364285707,19.26460075,1.877138561,1.74368843,-0.1737599351,-1.421085493e-15,19.26460075,-3.364285707,-5.357310295,16.93748093,2.378000021
4042,2,3,2,6,5,-7.096257065,21.10344954,-3.622363329,22.26460075,1.895179038,1.732079264,-0.1619867388,0,22.26460075,-3.622363329,-6.618155003,19.68162918,1.482499957
4042,1,3,3,6,5,-20.18815211,9.388873944,-13.70713043,22.26460059,2.706278647,2.122641466,-0.5821955432,-19.28170967,-11.13230038,-13.70713043,-18.82778358,8.756209373,1.482499957
4043,2,1,1,1,2,6.742578458,13.13510727,-4.32624197,14.7645998,1.096545661,1.855832158,-0.288975767,1.421085493e-15,14.7645998,-4.32624197,7.427563667,14.4695158,2.058000088
4043,2,2,1,4,3,8.715709915,17.18025736,-4.769307613,19.26460075,1.101318132,1.813485179,-0.2451068519,-2.842170985e-15,19.26460075,-4.769307613,8.037055016,15.8425045,2.378000021
4043,2,3,1,6,5,9.799968806,19.99182478,-5.063000202,22.26460075,1.115020365,1.794395227,-0.2254857247,0,22.26460075,-5.063000202,9.139707565,18.64489937,1.482499957
4043,2,1,2,1,2,2.643615656,14.52600095,5.575687408,14.7645998,1.390774597,1.209714099,0.3691944213,1.421085493e-15,14.7645998,5.575687408,2.912178516,16.0016861,2.058000088
4043,2,2,2,4,3,3.27530981,18.98412989,8.143799782,19.26460075,1.399949397,1.170846652,0.4110595818,0,19.26460075,8.143799782,3.020281315,17.50595093,2.378000021
4043,2,3,2,6,5,3.250206815,22.02608913,9.846615791,22.26460075,1.424291889,1.154402353,0.4289760059,1.421085493e-15,22.26460075,9.846615791,3.031235456,20.54215813,1.482499957
4043,1,1,3,1,2,-14.42353337,-3.155171354,-0.1993888915,14.76460027,-2.926233404,1.584300029,-0.01350411307,-12.78651905,-7.3822999,-0.1993888915,-15.88881874,-3.475704908,2.058000088
4043,1,2,3,4,3,-18.79368322,-4.233475937,0.6209999919,19.26460089,-2.920030204,1.538572195,0.03222970968,-16.6836338,-9.632300377,0.6209999919,-17.33029366,-3.903831959,2.378000021
4043,1,3,3,6,5,-21.68568805,-5.044142493,1.155539393,22.26460059,-2.913054051,1.518942554,0.05187702553,-19.28170967,-11.13230038,1.155539393,-20.22468185,-4.704308987,1.482499957
4044,1,1,1,1,2,-10.88313395,-9.977515551,-3.054013252,14.76460027,-2.39958001,1.774766787,-0.2053996801,-12.78651905,-7.3822999,-3.054013252,-11.98859596,-10.99098873,2.058000088
4044,1,2,1,4,3,-13.63781086,-13.60643092,-2.471418619,19.26460089,-2.35734629,1.698387492,-0.1279387681,-16.6836338,-9.632300377,-2.471418619,-12.57583618,-12.5468998,2.378000021
4044,1,3,1,6,5,-14.54114246,-16.86023771,-2.161989927,22.26460059,-2.282475035,1.667597201,-0.09695240634,-19.28170967,-11.13230038,-2.161989927,-13.5613575,-15.72419167,1.482499957
4044,2,1,2,1,2,1.0824827,14.72486463,-13.55240059,14.7645998,1.497414397,2.313412432,-0.8221115508,1.421085493e-15,14.7645998,-13.55240059,1.192449212,16.22072411,2.058000088
4044,2,2,2,4,3,1.212740552,19.22639078,-16.28212547,19.26460075,1.507802912,2.272487594,-0.7675632995,0,19.26460075,-16.28212547,1.118302226,17.72919655,2.378000021
4044,2,3,2,6,5,1.05843887,22.23942791,-18.15354538,22.26460075,1.523239312,2.254829978,-0.7446133581,1.421085493e-15,22.26460075,-18.15354538,0.9871276617,20.74106979,1.482499957
4044,1,1,3,1,2,-2.391893927,-14.56956639,3.58949995,14.76460027,-1.733515385,1.332307821,0.2407819346,-12.78651905,-7.3822999,3.58949995,-2.634888887,-16.0497036,2.058000088
4044,1,3,3,6,5,-3.00880281,-22.0603614,7.814675808,22.26460059,-1.706349483,1.233238874,0.3441568327,-19.28170967,-11.13230038,7.814675808,-2.806085587,-20.5740509,1.482499957
4045,1,1,-1,1,2,-1.3372555,-14.7039162,2.665500164,14.76459969,-1.661492358,1.392186987,0.1795666289,-12.7865181,-7.382300377,2.665500164,-1.473104,-16.19765091,2.058000088
4045,3,1,1,1,2,11.35506822,-9.436940549,15.19701099,14.76460027,-0.6934054264,0.7709670069,0.9019317388,12.78651905,-7.3822999,15.19701099,12.50859642,-10.39561176,2.058000088
4045,3,2,1,4,3,15.02741733,-12.05411033,21.30589676,19.26460089,-0.6760451793,0.7351257726,0.9543507731,16.6836338,-9.632300377,21.30589676,13.85724163,-11.11546421,2.378000021
4045,3,1,2,1,2,13.6367297,5.659772463,-7.057341576,14.76460027,0.3934032938,2.016681974,-0.4614399777,12.78651905,-7.3822999,-7.057341576,15.02210712,6.2347579,2.058000088
4045,3,2,2,4,3,17.74899053,7.489872013,-7.785500526,19.26460089,0.3993172188,1.954862315,-0.3938718786,16.6836338,-9.632300377,-7.785500526,16.36692429,6.906655788,2.378000021
4045,3,3,2,6,5,20.46735911,8.763540986,-8.295874596,22.26460059,0.4045539136,1.927464558,-0.3644800817,19.28170967,-11.13230038,-8.295874596,19.08839798,8.173109055,1.482499957
4046,3,1,1,1,2,14.75971931,0.3796146429,-13.30033684,14.76460027,0.02571396944,2.304067633,-0.8094808225,12.78651905,-7.3822999,-13.30033684,16.25922394,0.4181813598,2.058000088
4046,3,2,1,4,3,19.25374822,0.6465501391,-15.00872326,19.26460089,0.03356786788,2.232652242,-0.716251385,16.6836338,-9.632300377,-15.00872326,17.75449753,0.5962045789,2.378000021
4046,3,3,1,6,5,22.24328674,0.9739787625,-16.17113876,22.26460059,0.04375958479,2.198966669,-0.6740923161,19.28170967,-11.13230038,-16.17113876,20.74462128,0.9083558917,1.482499957
4046,3,1,2,1,2,3.407231851,-14.36607783,-8.158499718,14.76460027,-1.337927007,2.075611798,-0.5277325554,12.78651905,-7.3822999,-8.158499718,3.753372192,-15.82552624,2.058000088
4046,3,2,2,4,3,4.655911955,-18.69351041,-8.29066658,19.26460089,-1.326697213,1.977196107,-0.4180719549,16.6836338,-9.632300377,-8.29066658,4.293370724,-17.2379055,2.378000021
4046,3,3,2,6,5,5.983022045,-21.4456496,-8.380184174,22.26460059,-1.298728757,1.930785509,-0.3680262732,19.28170967,-11.13230038,-8.380184174,5.579915047,-20.00074577,1.482499957
4047,1,1,1,1,2,-7.238867919,-12.86826377,5.25150013,14.76460027,-2.083213505,1.229068733,0.3485796356,-12.78651905,-7.3822999,5.25150013,-7.974262238,-14.17554665,2.058000088
4047,1,2,1,4,3,-9.342838969,-16.8474392,8.690999985,19.26460089,-2.077130264,1.146996163,0.4370875205,-16.6836338,-9.632300377,8.690999985,-8.615350723,-15.53559875,2.378000021
4047,1,3,1,6,5,-10.52841483,-19.61797443,11.02359962,22.26460059,-2.063349248,1.111062116,0.4768407767,-19.28170967,-11.13230038,11.02359962,-9.819083214,-18.2962513,1.482499957
4047,1,2,2,4,3,-7.608629659,-17.69840677,-16.21205139,19.26460089,-1.976814021,2.270361996,-0.7647826927,-16.6836338,-9.632300377,-16.21205139,-7.016191006,-16.3203373,2.378000021
4047,1,3,2,6,5,-8.584816365,-20.54296394,-17.72859955,22.26460059,-1.966634216,2.243257803,-0.7297517715,-19.28170967,-11.13230038,-17.72859955,-8.006429672,-19.15891838,1.482499957
4047,2,1,3,1,2,7.271374884,12.84992274,-15.61938953,14.7645998,1.055851196,2.384319972,-0.9217245259,2.842170985e-15,14.7645998,-15.61938953,8.010066032,14.15533257,2.058000088
4047,2,2,3,4,3,9.305341684,16.86817887,-18.39940071,19.26460075,1.066686713,2.333226991,-0.8492572512,0,19.26460075,-18.39940071,8.580768585,15.55471516,2.378000021
4047,2,3,3,6,5,10.49915193,19.6336511,-20.37062836,22.26460075,1.079734451,2.311800967,-0.819925762,1.421085493e-15,22.26460075,-20.37062836,9.791783333,18.31085587,1.482499957
4048,3,1,1,1,2,13.31003405,-6.390337612,12.35309505,14.76460027,-0.4476128634,0.8740922207,0.7610471742,12.78651905,-7.3822999,12.35309505,14.66222858,-7.039545536,2.058000088
4048,3,2,1,4,3,17.4428829,-8.17744969,17.0092392,19.26460089,-0.4383881826,0.8474942115,0.7961228076,16.6836338,-9.632300377,17.0092392,16.08460999,-7.540673733,2.378000021
4048,3,3,1,6,5,20.24962604,-9.255543451,20.20009041,22.26460059,-0.4287196773,0.8339770148,0.8142637944,19.28170967,-11.13230038,20.20009041,18.88514709,-8.631877899,1.482499957
4048,3,1,2,1,2,14.21571558,3.988339466,-6.201345921,14.76460027,0.2735265004,1.968436628,-0.408553559,12.78651905,-7.3822999,-6.201345921,15.65995216,4.393532276,2.058000088
4048,3,2,2,4,3,18.51969219,5.305266141,-7.294127464,19.26460089,0.2789947016,1.932744371,-0.3701200696,16.6836338,-9.632300377,-7.294127464,17.07768059,4.892178535,2.378000021
4048,3,3,2,6,5,21.32085772,6.41353769,-8.029653549,22.26460059,0.2922001987,1.916924246,-0.3532536895,19.28170967,-11.13230038,-8.029653549,19.88440514,5.981437683,1.482499957
4049,3,1,1,1,2,3.18998855,-14.415873,-1.127666712,14.76460027,-1.353022521,1.647024714,-0.07630231858,12.78651905,-7.3822999,-1.127666712,3.514060974,-15.88038826,2.058000088
4049,3,2,1,4,3,4.211306453,-18.79866339,-0.8822857141,19.26460089,-1.350413345,1.616562633,-0.04578229157,16.6836338,-9.632300377,-0.8822857141,3.88338542,-17.33487129,2.378000021
4049,3,3,1,6,5,5.095985368,-21.67356391,-0.7195526361,22.26460059,-1.339866408,1.603103319,-0.03231261363,19.28170967,-11.13230038,-0.7195526361,4.75265789,-20.21336937,1.482499957
4049,2,1,2,1,2,-9.26473043,11.49600702,17.0922699,14.7645998,2.249129678,0.7124612715,0.9885777984,0,14.7645998,17.0922699,-10.20593262,12.66388416,2.058000088
4049,2,2,2,4,3,-12.42567984,14.72166169,23.13498497,19.26460075,2.271820449,0.6943669104,1.016553355,-1.421085493e-15,19.26460075,23.13498497,-11.4581461,13.57534981,2.378000021
4050,3,1,1,1,2,13.30851985,-6.3934905,5.771625042,14.76460027,-0.4478497574,1.198150919,0.3815819926,12.78651905,-7.3822999,5.771625042,14.66050911,-7.042994022,2.058000088
4050,3,2,1,4,3,17.50264238,-8.048748799,8.894011497,19.26460089,-0.431022415,1.138274846,0.4466742634,16.6836338,-9.632300377,8.894011497,16.13981438,-7.422039986,2.378000021
4050,3,3,1,6,5,20.41113022,-8.893717029,10.99372387,22.26460059,-0.4109228183,1.11214036,0.4756379296,19.28170967,-11.13230038,10.99372387,19.03600121,-8.29453373,1.482499957
4050,2,1,2,1,2,-4.854078128,13.94386362,-10.72424984,14.7645998,1.905791515,2.198988071,-0.6741187681,0,14.7645998,-10.72424984,-5.347207069,15.36042976,2.058000088
4050,2,2,2,4,3,-6.369599631,18.18111775,-12.62709999,19.26460075,1.907775324,2.150997558,-0.6157932379,0,19.26460075,-12.62709999,-5.873634338,16.76545525,2.378000021
4050,2,3,2,6,5,-7.578353425,20.93516196,-13.85499859,22.26460075,1.918113917,2.127443215,-0.5878426929,-1.421085493e-15,22.26460075,-13.85499859,-7.06777668,19.52469635,1.482499957
4050,1,1,3,1,2,-13.94586702,-4.848320759,-1.615700006,14.76460027,-2.807010343,1.679793289,-0.1092134256,-12.78651905,-7.3822999,-1.615700006,-15.36264038,-5.340866089,2.058000088
4050,1,2,3,4,3,-18.1365145,-6.49551301,-0.6880000234,19.26460089,-2.797679678,1.606494328,-0.03570558569,-16.6836338,-9.632300377,-0.6880000234,-16.72429085,-5.989731312,2.378000021
4050,1,3,3,6,5,-20.85619757,-7.793039355,-0.1048225909,22.26460059,-2.784000973,1.57550433,-0.004708020846,-19.28170967,-11.13230038,-0.1048225909,-19.45104218,-7.267994881,1.482499957
4051,3,1,1,1,2,6.949304448,-13.02691786,-1.429800034,14.76460027,-1.080742491,1.667335039,-0.09668901451,12.78651905,-7.3822999,-1.429800034,7.655291557,-14.35033607,2.058000088
4051,3,2,1,4,3,9.119939034,-16.9691355,-1.870000124,19.26460089,-1.07764508,1.6675624,-0.09691744237,16.6836338,-9.632300377,-1.870000124,8.409832954,-15.6478672,2.378000021
4051,1,1,2,1,2,-5.34886145,-13.76165333,8.489356995,14.76460027,-1.941505021,1.048976715,0.5472527966,-12.78651905,-7.3822999,8.489356995,-5.892262936,-15.1597271,2.058000088
4051,1,2,2,4,3,-6.850059935,-18.00559708,11.15575027,19.26460089,-1.934328275,1.045901023,0.5508038072,-16.6836338,-9.632300377,11.15575027,-6.316658497,-16.6035347,2.378000021
4051,1,3,2,6,5,-7.394199533,-21.00091076,12.92667103,22.26460059,-1.909331375,1.044768926,0.5521124504,-19.28170967,-11.13230038,12.92667103,-6.896025181,-19.58600235,1.482499957
4051,3,1,3,1,2,8.831830395,-11.83182966,-8.318134308,14.76460027,-0.9295732011,2.083856789,-0.5371741934,12.78651905,-7.3822999,-8.318134308,9.729090691,-13.03387165,2.058000088
4051,3,2,3,4,3,11.66869183,-15.32861632,-10.82133293,19.26460089,-0.9201429884,2.082593909,-0.5357251988,16.6836338,-9.632300377,-10.82133293,10.76009464,-14.13503456,2.378000021
4051,3,3,3,6,5,13.76316624,-17.50107696,-12.54335213,22.26460059,-0.9043919823,2.083851344,-0.5371679444,19.28170967,-11.13230038,-12.54335213,12.835886,-16.32195854,1.482499957
4052,3,1,-1,1,2,6.8601061,-13.07411078,17.92368698,14.76460051,-1.087577326,0.6890545995,1.024881784,12.78651905,-7.382300377,17.92368698,7.556535244,-14.40137768,2.058000088
4052,3,2,-1,4,3,10.6045832,-16.08314841,10.83664417,19.26460089,-0.987869324,1.058394794,0.536418028,16.6836338,-9.632300377,10.83664417,9.77871418,-14.83061695,2.377999783
4052,3,3,-1,6,5,14.00965943,-17.3043891,8.101402283,22.26460059,-0.8902281684,1.2218197,0.3562835568,19.28170967,-11.13230038,8.101402283,13.06571388,-16.13845062,1.482499719
4052,2,1,1,1,2,-10.02630574,10.83820098,0.02376315743,14.7645998,2.317301367,1.56918686,0.001609467746,0,14.7645998,0.02376315743,-11.04489136,11.93926811,2.058000088
4052,2,2,1,4,3,-13.15651958,14.07234291,-0.3943636417,19.26460075,2.322572879,1.591264364,-0.02046946669,0,19.26460075,-0.3943636417,-12.13207626,12.97658825,2.378000021
4052,2,3,1,6,5,-15.34745819,16.12972331,-0.6644285917,22.26460075,2.331347789,1.600629849,-0.02983794854,0,22.26460075,-0.6644285917,-14.31345844,15.04302025,1.482499957
4052,3,1,2,1,2,14.718779,-1.162310643,11.36765385,14.76460027,-0.07880433663,0.9146638873,0.7090120338,12.78651905,-7.3822999,11.36765385,16.21402359,-1.280386925,2.058000088
4052,3,2,2,4,3,19.21511139,-1.379978899,14.36694813,19.26460089,-0.07169428604,0.9300083621,0.6897591921,16.6836338,-9.632300377,14.36694813,17.71889877,-1.272524834,2.378000021
4052,3,3,2,6,5,22.22538448,-1.320880026,16.47071457,22.26460059,-0.05936132043,0.9338737315,0.6849441993,19.28170967,-11.13230038,16.47071457,20.72796822,-1.231886864,1.482499957
4052,3,1,3,1,2,9.533815872,-11.27385365,2.962500095,14.76460027,-0.8688288724,1.372776949,0.1993263224,12.78651905,-7.3822999,2.962500095,10.50239754,-12.41921329,2.058000088
4052,3,2,3,4,3,12.49342316,-14.66421581,3.408190489,19.26460089,-0.8651616151,1.395693492,0.1760045605,16.6836338,-9.632300377,3.408190489,11.52060318,-13.52236366,2.378000021
4052,3,3,3,6,5,14.61270367,-16.79825381,3.723785877,22.26460059,-0.8548654316,1.405078762,0.1664813117,19.28170967,-11.13230038,3.723785877,13.62821674,-15.66652203,1.482499957
4053,1,1,1,1,2,-4.846785069,-13.94640082,6.427499294,14.76460027,-1.905268522,1.16020724,0.4226368661,-12.78651905,-7.3822999,6.427499294,-5.339156628,-15.3631773,2.058000088
4053,1,2,1,4,3,-5.721454555,-18.39537456,10.4783926,19.26460089,-1.872338504,1.072633408,0.5201458086,-16.6836338,-9.632300377,10.4783926,-5.275926113,-16.96293068,2.378000021
4053,1,3,1,6,5,-4.974792878,-21.70170213,13.37949944,22.26460059,-1.796138168,1.029692195,0.569623474,-19.28170967,-11.13230038,13.37949944,-4.639601707,-20.23948669,1.482499957
4053,2,1,2,1,2,-9.601351561,11.21639227,-8.194613457,14.7645998,2.278769566,2.077483695,-0.5298723292,1.421085493e-15,14.7645998,-8.194613457,-10.57675362,12.35586643,2.058000088
4053,2,2,2,4,3,-12.57924993,14.59065843,-8.875818253,19.26460075,2.282298548,2.002539069,-0.445816692,0,19.26460075,-8.875818253,-11.59974003,13.45452595,2.378000021
4053,2,3,2,6,5,-14.74234259,16.68459713,-9.325012207,22.26460075,2.294470778,1.967426648,-0.4074583418,-2.842170985e-15,22.26460075,-9.325012207,-13.74912453,15.56052589,1.482499957
4053,2,1,3,1,2,8.527421543,12.0530697,0.9265941381,14.7645998,0.9550614469,1.508120701,0.06271669991,4.263256584e-15,14.7645998,0.9265941381,9.393692017,13.27749825,2.058000088
4053,2,2,3,4,3,10.8487492,15.91946868,3.053478241,19.26460075,0.9726104881,1.413601988,0.1578457467,0,19.26460075,3.053478241,10.00400352,14.67988777,2.378000021
4053,2,3,3,6,5,12.13306686,18.66818511,4.466050148,22.26460075,0.9944683093,1.372833788,0.1992683507,0,22.26460075,4.466050148,11.31563091,17.41046143,1.482499957
4054,1,1,1,1,2,-9.752417701,-11.08529522,2.144375086,14.76460027,-2.292316839,1.426567207,0.1447317793,-12.78651905,-7.3822999,2.144375086,-10.74313831,-12.21141911,2.058000088
4054,1,2,1,4,3,-12.62637927,-14.54989326,3.798111439,19.26460089,-2.285533161,1.376137882,0.19589955,-16.6836338,-9.632300377,3.798111439,-11.64320278,-13.41693878,2.378000021
4054,1,3,1,6,5,-14.40057911,-16.98045232,4.896699905,22.26460059,-2.274167726,1.354310808,0.2181965727,-19.28170967,-11.13230038,4.896699905,-13.43032551,-15.83637714,1.482499957
4054,2,1,2,1,2,-11.88236943,8.763715187,-0.8716875315,14.7645998,2.506114165,1.629766896,-0.05900477783,1.421085493e-15,14.7645998,-0.8716875315,-13.08950615,9.654026031,2.058000088
4054,2,2,2,4,3,-15.56927134,11.34559969,-0.1099999994,19.26460075,2.51185209,1.57650622,-0.005709923766,0,19.26460075,-0.1099999994,-14.35695934,10.46216679,2.378000021
4054,2,3,2,6,5,-18.13702667,12.91358626,0.366625011,22.26460075,2.522857466,1.554331092,0.01646597882,0,22.26460075,0.366625011,-16.91510201,12.04357433,1.482499957
4055,1,1,1,1,2,-14.5102631,-2.728678443,13.99623871,14.76460027,-2.955711874,0.812107358,0.8440923663,-12.78651905,-7.3822999,13.99623871,-15.98437214,-3.005887032,2.058000088
4055,1,2,1,4,3,-18.89725349,-3.744149854,18.04671478,19.26460089,-2.945993931,0.8180277781,0.8359573397,-16.6836338,-9.632300377,18.04671478,-17.42576981,-3.45260191,2.378000021
4055,1,3,1,6,5,-21.81733873,-4.44028941,20.86158562,22.26460059,-2.940813697,0.817919479,0.8361057429,-19.28170967,-11.13230038,20.86158562,-20.34745789,-4.1411376,1.482499957
4055,1,2,2,4,3,-19.22962446,1.160340739,2.504222155,19.26460089,3.081324419,1.441530305,0.1296275326,-16.6836338,-9.632300377,2.504222155,-17.73226738,1.069988251,2.378000021
4055,1,3,2,6,5,-22.23660757,1.116119824,2.870500088,22.26460059,3.091441841,1.442576991,0.1285721115,-19.28170967,-11.13230038,2.870500088,-20.73844147,1.040922523,1.482499957
