event,sector,region,trkID,x0,y0,z0,r,phi,theta,eta,err_x0,err_y0,err_z0
5517,9,1,1,5.833360672,-3.174078941,-0.5831563473,6.640999462,-0.4983216746,1.658383198,-0.08769907289,0.003047918668,0.009380528703,0.424687922
5517,12,2,2,9.08768177,-1.927303672,6.309282303,9.289804056,-0.2089822541,0.9741928931,0.635511906,0.001932807616,0.008468183689,0.4500002265
5517,15,3,2,11.81285286,-2.296661615,9.406632423,12.03404119,-0.1920250148,0.9073334283,0.7182897762,0.001500796527,0.008511439897,0.4428852499
5517,16,3,1,11.04967117,-4.925808907,-1.931068182,12.0978852,-0.4193455642,1.729081354,-0.1589501471,0.004522652365,0.007833464071,0.350314945
5518,1,1,3,-0.6061512828,-6.528700352,2.21095705,6.556778756,-1.663375021,1.245568277,0.3311178854,0.009042956866,0,0.4486624599
5518,1,2,3,-0.7247142792,-9.288700104,3.104397774,9.3169287,-1.648659656,1.249166054,0.3273233644,0.008934096433,0,0.4225162566
5518,1,3,3,-0.7696530819,-12.03219986,4.25476408,12.05679059,-1.634675413,1.231546031,0.3459514571,0.008752014488,0,0.3994825184
5518,6,1,2,-1.752606153,6.528700352,-0.8463368416,6.75984886,1.833059565,1.695348788,-0.1248757526,0.01118530054,0,0.4224627614
5518,7,2,2,-2.480834007,9.114972115,3.880564928,9.446547201,1.836530841,1.181021359,0.400036592,0.01007345691,0.00485112099,0.4290927947
5518,8,1,1,6.368403912,1.527384996,-0.5802168846,6.549005521,0.2353917593,1.659161789,-0.08848068667,0.002686662134,0.008268695325,0.4247134328
5518,9,3,2,-3.323563099,11.59472179,4.01053381,12.06166013,1.849955773,1.249793585,0.3266619851,0.008308685385,0.003024114296,0.397480011
5518,11,2,1,8.99912262,2.315306425,-1.57958436,9.292193055,0.2518198717,1.739177232,-0.1691822508,0.001795195625,0.007865265943,0.3839050233
5518,14,3,1,11.65769577,3.176601887,-2.35733223,12.08274266,0.2660308995,1.763475073,-0.1938821351,0.001510870992,0.008568575606,0.347048521
5519,1,1,-1,0.7904707193,-6.528700352,-15.25308037,6.576379874,-1.45030654,2.734523665,-1.577975969,0.00773267867,0,0.3096077442
5519,2,1,-1,-2.600657463,-6.180428505,-7.56968832,6.705305045,-1.969094975,2.416672918,-0.9696550117,0.007988439873,0.005803939886,0.3676180542
5519,2,2,-1,-4.421220779,-8.180531502,-8.953544617,9.29883266,-2.066282899,2.337279318,-0.854871781,0.006809131708,0.003279105527,0.3268640637
5519,5,1,1,-5.002903938,4.435094357,-9.973264694,6.685739284,2.41628414,2.551033225,-1.190162646,0.007619255688,0.005535712931,0.3489339948
5519,6,2,1,-7.046637058,6.061714649,-9.549705505,9.295131969,2.431190584,2.369702596,-0.9006077228,0.004641206004,0.00581988832,0.32245332
5519,13,2,2,7.763775826,-5.162451267,-10.91079235,9.323471358,-0.5868068172,2.434481345,-0.9967874329,0.004855387844,0.006088464055,0.3124881387
5519,14,2,-1,2.617038488,-9.049380302,-15.0981636,9.420200333,-1.289281315,2.583762998,-1.250436414,0.007879429497,0.003794521559,0.2828053534
5519,14,2,-1,2.658864737,-9.029237747,-16.16650772,9.412581792,-1.284418059,2.614343845,-1.309680795,0.007689312566,0.003702966496,0.2754737139
5519,16,3,2,10.2137804,-6.373613834,-11.8657093,12.03928002,-0.5578950319,2.34893376,-0.8711423731,0.003478229744,0.006024470553,0.2781204581
5520,4,1,-1,-5.767831326,3.375756741,0.201614365,6.683084002,2.612072112,1.54063761,0.03016328927,0.003226188244,0.009929187596,0.4313555062
5520,5,1,2,-3.599372864,5.454819679,-2.116104126,6.535330347,2.15406613,1.883937521,-0.3183879726,0.006777995266,0.004924501758,0.4118154645
5520,7,2,2,-5.375684738,7.720885277,-2.35170722,9.407978309,2.179002678,1.815746242,-0.2474368294,0.008940705098,0.004305616952,0.3777118325
5520,8,3,2,-7.110635281,9.740389824,0.7192032933,12.0596985,2.201384178,1.511229956,0.05960162758,0.006510558538,0.005463006906,0.3709892333
5520,9,1,1,5.99461031,-2.677803516,-9.576061249,6.565514788,-0.4201077995,2.540584761,-1.17154271,0.002507801168,0.007718218025,0.3519929051
5520,12,2,1,8.662283897,-3.791095257,-11.10501289,9.455557391,-0.4125408617,2.436247256,-0.9995085372,0.002144349972,0.009395010769,0.3110516071
5520,16,3,1,11.18271065,-4.695376873,-15.17924786,12.12846163,-0.3975244854,2.467452011,-1.048554321,0.004115561955,0.007128362544,0.2558530867
5521,4,1,-1,-5.874148369,3.048547029,-13.6928339,6.618100789,2.662879073,2.691373111,-1.474073038,0.002574902959,0.007924733683,0.3209801912
5521,5,1,1,-3.934027433,5.211678505,-4.092661858,6.529790554,2.217393228,2.130665793,-0.5916421034,0.006582849659,0.004782720003,0.3955097795
5521,8,3,1,-7.426573753,9.475286484,-3.197484016,12.03889744,2.235570682,1.830398946,-0.2625686525,0.005890934728,0.004943081178,0.3406583369
5521,13,2,2,7.782812595,-5.138579845,-9.198227882,9.32615541,-0.5835451463,2.349288701,-0.8716408162,0.004978760146,0.006243167445,0.3250448406
5521,16,3,2,10.20922947,-6.381496429,-9.228856087,12.03959563,-0.5586505922,2.224800549,-0.7063283001,0.003594421549,0.006225721445,0.2964744568
5522,3,1,2,-6.563578129,-0.9267010689,6.965896606,6.628675035,-3.001331351,0.7605976445,0.9168927722,0.003227469977,0.009933131747,0.490976423
5522,4,2,2,-9.203352928,-1.420514941,7.988163948,9.312334177,-2.988453563,0.8617886512,0.7771726925,0.00206499151,0.009047319181,0.464744091
5522,5,3,2,-11.87168789,-1.962988257,9.505401611,12.03288395,-2.977724948,0.90221227,0.7248029005,0.001497013611,0.00848998595,0.4437392354
5522,6,1,3,-0.4934638143,6.528700352,-1.863694906,6.547322721,1.646236658,1.848111676,-0.2809396849,0.008560674265,0,0.413921535
5522,6,1,-1,1.835566521,6.528700352,2.798345566,6.781831075,1.296718366,1.179454872,0.4017306473,0.01183533389,0,0.4537988603
5522,6,1,1,1.721576452,6.528700352,-0.2930727601,6.75187039,1.312971675,1.614175256,-0.04339254039,0.01116054785,0,0.4271537364
5522,8,2,3,-0.7695048451,9.288700104,-2.741579294,9.320519692,1.653450701,1.856872453,-0.2900599666,0.008475060575,0,0.3746101856
5522,10,3,3,-1.079518199,12.03219986,-3.614367723,12.0805295,1.660275856,1.861509388,-0.2948966541,0.008535853587,0,0.3374975622
5522,11,3,1,2.379699469,11.93826008,-6.612962246,12.17312709,1.374041368,2.068436781,-0.5195511443,0.009296579286,0.003383678151,0.3152264655
5523,2,1,2,-2.648254871,-6.145847321,-7.333975792,6.692136666,-1.977654966,2.40192289,-0.9475925227,0.007895641029,0.005736519117,0.3694726825
5523,2,1,1,-3.825374126,-5.29061985,-3.849875689,6.528716995,-2.196824108,2.103595516,-0.5599583339,0.00658769533,0.004786240868,0.3974948525
5523,2,2,2,-3.54070425,-8.60456562,-7.323187828,9.304576084,-1.961169613,2.237592304,-0.7225258287,0.007023883518,0.00338252401,0.3390801251
5523,2,2,-1,-3.514971733,-8.616958618,-9.094957352,9.30628831,-1.958105816,2.344710394,-0.8652248196,0.006910874974,0.003328101244,0.3258136511
5523,2,2,1,-5.491703033,-7.665014744,-2.974537849,9.42927639,-2.192486353,1.876373482,-0.3104469422,0.009165167809,0.004413712304,0.3727511764
5523,2,3,2,-4.401834011,-11.20226288,-8.106779099,12.03606399,-1.945203022,2.163542798,-0.6308555928,0.006775005721,0.002465900499,0.3044633269
5523,3,3,1,-6.900587559,-9.916641235,-5.970981598,12.08130299,-2.178737925,2.029819899,-0.476047944,0.006378261838,0.005351996981,0.3199497163
5523,14,2,3,3.225488663,-8.756365776,9.722697258,9.331544284,-1.217860323,0.7648726525,0.9107051767,0.008838151582,0.004256229382,0.4802264273
5523,18,3,3,4.343202591,-11.22360325,11.90656567,12.03464493,-1.201572552,0.7907478529,0.8738281126,0.008334629238,0.003033556743,0.4647519588
5524,4,1,2,-6.194410324,2.062881947,2.364728928,6.52887442,2.820121304,1.2232985,0.3547103239,0.002677957993,0.008241906762,0.4500006735
5524,4,1,3,-5.699036598,3.587485552,9.30352211,6.734171867,2.579771213,0.6265411109,1.127204849,0.003711878555,0.01142398734,0.5124835372
5524,4,1,-1,-6.040426731,2.536795139,-24.1545639,6.551494843,2.743990568,2.876732725,-2.015831406,0.002063707449,0.006351439282,0.248621136
5524,5,1,1,-5.20761013,4.286366463,1.809345484,6.744786188,2.452926191,1.308708476,0.2651408981,0.009153787047,0.006650616415,0.4451784194
5524,5,2,2,-8.935098648,2.59581542,3.625020504,9.304528228,2.858856612,1.199289703,0.3803595638,0.001946252771,0.008527090773,0.4269221425
5524,6,2,3,-8.103618622,4.736301899,8.556687355,9.386223439,2.612672389,0.8315972353,0.8174805429,0.006668291055,0.008361772634,0.4697941244
5524,6,2,1,-7.232747555,5.828339577,5.218894005,9.28882013,2.463309057,1.058903193,0.5358347966,0.005346156191,0.006703867577,0.4405523837
5524,6,2,-1,-7.543821335,5.4382658,-19.82755852,9.299676083,2.516983666,2.703028365,-1.501185528,0.004138076212,0.005188983399,0.2511059046
5524,6,3,2,-11.70733166,2.895098448,4.37703371,12.05998381,2.899166812,1.222641729,0.3554089304,0.001534493174,0.008702543564,0.4004862905
5524,7,3,3,-10.53370094,5.819494724,12.19190884,12.03434146,2.636859361,0.7788942616,0.8906016,0.004442766774,0.007695097476,0.4672810435
5524,7,3,1,-9.536575317,7.546566963,7.962020874,12.16128865,2.472161421,0.9911227066,0.6151624992,0.005666142795,0.009814047255,0.4304896295
5525,2,1,1,-3.327883482,-5.652068138,6.668629646,6.559015376,-2.102932702,0.7771115968,0.8931415223,0.007657745387,0.005563677754,0.4882717729
5525,2,2,1,-4.557314873,-8.114992142,11.51778126,9.307105689,-2.082495782,0.679638778,1.039776522,0.00854584109,0.004115459975,0.4965135455
5525,2,3,1,-5.721824646,-10.7218256,15.73287678,12.15305811,-2.061009047,0.6577228325,1.075130565,0.01130450238,0.00411450211,0.4992523193
5525,5,1,-1,-3.298164368,5.673660278,3.75976944,6.562644981,2.097360982,1.050538228,0.5454523708,0.007491433062,0.005442843772,0.4622349739
5525,5,1,2,-3.063642502,5.844050407,4.902932167,6.598396058,2.053641653,0.9317586648,0.6875771715,0.007967364043,0.005788628943,0.4723835588
5525,5,1,-1,-3.232994795,5.721008778,-2.618905306,6.571316213,2.085165653,1.950039897,-0.3886755778,0.007125565782,0.005177025683,0.4076354504
5525,7,2,-1,-4.738031387,8.027963638,11.51701164,9.321863634,2.10397206,0.6804461324,1.038492614,0.008814536966,0.004244857468,0.4965077639
5525,7,2,-1,-4.814268112,7.991250038,3.885946512,9.329375897,2.113009798,1.176123346,0.4053371276,0.008319352753,0.004006389063,0.4291390181
5525,7,2,2,-4.591865063,8.098353386,5.172263622,9.309594638,2.086606833,1.063675939,0.5303676319,0.008089517243,0.003895706031,0.4401506782
5525,7,2,-1,-4.673656464,8.058964729,-1.62032342,9.316113849,2.096329694,1.743000655,-0.1730617938,0.007656588219,0.00368721853,0.3835759759
5525,8,3,-1,-6.284005642,10.43401432,10.77146435,12.1802045,2.112877073,0.8466998095,0.797182913,0.009207822382,0.007726277225,0.4547640383
5525,8,3,-1,-6.376686096,10.35624599,7.535506248,12.16198819,2.122704219,1.016093247,0.585554633,0.008654787205,0.00726222666,0.4268628955
5525,8,3,2,-6.282841682,10.43499088,9.127280235,12.18044065,2.112753849,0.9277183385,0.6926183638,0.009065522812,0.007606876548,0.4404771328
5525,8,3,-1,-6.374135971,10.35838604,5.991469383,12.16247387,2.122433423,1.113070691,0.4746006022,0.008529082872,0.007156749256,0.4138610065
5526,3,1,2,-6.507365227,-1.099705577,-5.053650379,6.59963291,-2.974180417,2.2242997,-0.7056973532,0.002761704149,0.008499651216,0.3876975477
5526,4,2,2,-9.147211075,-1.666486979,-7.114897251,9.297776578,-2.96138385,2.22397086,-0.7052832278,0.001712755999,0.007504074369,0.3406582475
5526,5,3,2,-11.81923771,-2.260448694,-8.496334076,12.03345372,-2.952622947,2.18557749,-0.6576236197,0.001236538985,0.007012761198,0.301678896
5526,7,2,1,-3.464923382,8.641059875,-10.3326664,9.309866262,1.952150356,2.408218191,-0.9569645502,0.006866323296,0.003306647064,0.3167022467
5526,9,3,1,-5.020349503,10.97714233,-13.63524055,12.07069024,1.999742171,2.416982902,-0.9701225887,0.006955938879,0.002531754784,0.2661197484
5526,10,2,3,6.926688194,6.212125301,-3.424028397,9.304273755,0.7310660405,1.9234212,-0.3601684014,0.005068587139,0.006355807185,0.3692069054
5526,12,3,3,8.884986877,8.251532555,-1.931942701,12.12562499,0.7484498181,1.72879558,-0.1586607621,0.007336786948,0.006156295538,0.3503102958
5527,4,1,3,-6.765660286,0.3047562838,0.8488621712,6.772520616,3.096578508,1.446107386,0.1250132993,0.00355757447,0.01094908826,0.4369010031
5527,5,1,1,-4.065041542,5.116491318,-3.114431858,6.534756778,2.242173306,2.015545167,-0.4601803218,0.006703346036,0.004870266188,0.4035387039
5527,5,2,3,-9.448221207,0.3476768434,2.840186596,9.454615971,3.104811123,1.278970664,0.2960581787,0.002489279956,0.01090624835,0.4202868938
5527,6,3,3,-12.15651417,0.3476601243,4.494747639,12.16148446,3.113001778,1.2167782,0.3616533842,0.001900955336,0.01078085322,0.401456207
5527,8,3,1,-7.643698692,9.293096542,-4.633816719,12.03277911,2.259115141,1.938391785,-0.3761652346,0.005692357663,0.004776455462,0.3298597634
5527,14,3,2,12.15533161,0.3543683887,-7.96715641,12.16049602,0.02914507449,2.150795354,-0.6155514852,0.001655411208,0.009388303384,0.3054371178
5527,14,3,-1,12.15682888,0.3458755314,-11.19785595,12.16174816,0.02844345801,2.314954677,-0.8242064794,0.001596005983,0.009051484987,0.282681644
5528,1,1,1,0.1852607429,-6.528700352,-5.991899014,6.531328335,-1.542427581,2.313146795,-0.8217510186,0.007997460663,0,0.3801511526
5528,1,2,1,0.4239063859,-9.288700104,-6.272868156,9.298367934,-1.525191188,2.164285126,-0.6317508248,0.007779462729,0,0.3470703065
5528,1,3,1,0.748670876,-12.03219986,-6.801542759,12.05546936,-1.508654164,2.084466613,-0.5378742588,0.00773105491,0,0.3138834238
5528,4,1,3,-6.502623081,1.114301324,-8.925756454,6.59740664,2.971879226,2.505076585,-1.110308668,0.002642253879,0.008132021874,0.3570183814
5528,5,2,3,-9.196006775,1.452700377,-9.35227108,9.310041836,2.984916583,2.358457295,-0.8845773051,0.001715661609,0.007516804151,0.3239081204
5528,6,1,2,-0.8696452379,6.528700352,-10.85147667,6.586365547,1.703220216,2.596074364,-1.273927226,0.008245392703,0,0.3422320485
5528,6,3,3,-11.91435051,1.721040368,-10.30385303,12.0380118,2.998133926,2.278730559,-0.7757590725,0.001226641471,0.006956630386,0.2889216542
5528,8,2,-1,-1.240129709,9.288700104,-2.282616854,9.371119,1.703520945,1.809723538,-0.2412334434,0.00935907755,0,0.3782631755
5528,8,2,-1,-1.266790628,9.288700104,-5.655076981,9.374684427,1.706339863,2.113586355,-0.5715913565,0.009080636315,0,0.3518034518
5528,8,2,2,-1.307625175,9.288700104,-10.82043266,9.380289613,1.710653178,2.427365738,-0.985879547,0.008645976894,0,0.3135587871
5528,10,3,2,-1.828183413,12.03219986,-14.77480125,12.17029531,1.721583934,2.452554869,-1.024908231,0.008917594329,0,0.2585056424
5529,1,2,2,1.263483644,-9.288700104,-5.236757278,9.374238131,-1.435602328,2.080243269,-0.5330308719,0.009115346707,0,0.35503304
5529,1,3,2,1.811025977,-12.03219986,-6.419041634,12.1677298,-1.421402797,2.056237407,-0.5057133484,0.009826643392,0,0.3166526854
5529,6,1,1,-1.183890939,6.528700352,2.395307779,6.635173399,1.75018341,1.224354402,0.3535875111,0.01008342765,0,0.4502685666
5529,9,1,3,5.92914772,-2.879277229,6.667470455,6.591284401,-0.4520727285,0.7796521324,0.8895231832,0.003064074088,0.009430250153,0.4882633686
5529,9,3,1,-3.040873289,11.69761276,8.596417427,12.08639958,1.825123865,0.9525617465,0.6618562582,0.009240669198,0.00336332852,0.4359121323
5529,16,3,3,11.00140476,-5.009407997,10.12318802,12.08822052,-0.4272879238,0.8736379416,0.7616395971,0.005011476576,0.008680132218,0.449100554
5530,3,1,2,-6.633996487,-0.7099743485,-5.995807648,6.671879268,-3.034977843,2.302875299,-0.8078769022,0.002990564564,0.00920401141,0.3801121116
5530,4,2,2,-9.13874054,-1.703600645,-9.549734116,9.296173073,-2.957292814,2.369648114,-0.9005296139,0.001660350012,0.007274468429,0.322452873
5530,5,3,2,-11.67207909,-3.095026731,-13.20577526,12.0754553,-2.882392766,2.400874582,-0.9460381631,0.00130746793,0.007415018976,0.2690074742
5530,7,1,1,3.026565313,5.870988846,0.2041710615,6.605195502,1.094816252,1.539895489,0.03090575626,0.007683568634,0.005582439248,0.4313775897
5530,9,2,1,4.182248116,8.295614243,2.590869665,9.290232234,1.103832868,1.298825532,0.2753870207,0.007551758084,0.003636735026,0.4181931615
5530,9,2,-1,4.235285759,8.270072937,-0.6300356984,9.291488139,1.097498263,1.638500523,-0.06775598032,0.007328958251,0.003529440379,0.3915835917
5530,10,1,3,2.482865572,-6.266009331,1.190256596,6.739992165,-1.193532486,1.396002371,0.1756908931,0.00905547291,0.006579185836,0.4398296773
5530,11,3,1,5.342451096,10.85990715,4.743852139,12.10286607,1.11361538,1.197239228,0.3825610414,0.009220632724,0.003356035799,0.4035044611
5530,14,2,3,3.614585161,-8.568986893,-0.3900457025,9.300148507,-1.171620751,1.612711491,-0.0419274432,0.007493128069,0.003608500119,0.3935352862
5530,18,3,3,4.847813606,-11.03993988,-1.063198209,12.05742797,-1.157030358,1.658746711,-0.08806399032,0.007788148709,0.00283465418,0.3570245802
5531,4,1,3,-5.714557648,3.539717197,3.400601625,6.722035923,2.587015243,1.102448909,0.486472574,0.003469999414,0.01067955978,0.4590735435
5531,6,2,3,-8.125699043,4.708613396,1.964467406,9.391380359,2.616404197,1.364591825,0.2076815434,0.006304093637,0.007905082777,0.4129469991
5531,7,3,3,-10.52987957,5.826113224,4.675244808,12.03419956,2.636224412,1.200245896,0.3793335557,0.0041239243,0.007142846473,0.4029423594
5531,8,1,2,6.523831844,1.049027562,1.813992739,6.607635035,0.1594345088,1.302867308,0.2711933659,0.00299121812,0.009206023067,0.4452170432
5531,11,2,2,9.108273506,1.837085366,2.27080369,9.291691391,0.199024006,1.331103859,0.2420211482,0.001865443541,0.008173041977,0.4155098796
5531,11,2,1,9.485822678,0.1829340607,-5.204535484,9.487586455,0.01928260664,2.07253533,-0.5242206292,0.002387688262,0.01046114601,0.3552688658
5531,14,3,2,11.7196455,2.825264454,2.896328449,12.05538095,0.2365572266,1.335013158,0.2379987083,0.00149296585,0.008467030711,0.3884101808
5531,14,3,1,12.13017845,0.4970190525,-6.804113865,12.14035655,0.04095085611,2.081630352,-0.5346203311,0.001618861919,0.009181022644,0.3138495684
5532,1,1,2,1.142557979,-6.528700352,-5.644202232,6.627923281,-1.397545397,2.276206539,-0.7724402912,0.009215462022,0,0.3829354048
5532,1,2,2,1.688087821,-9.288700104,-5.419462681,9.440846896,-1.391022733,2.091911943,-0.5464408896,0.01007085294,0,0.3536197245
5532,2,1,3,-3.372700214,-5.619506836,-10.53341866,6.553927358,-2.111346155,2.58500701,-1.252788853,0.006384640932,0.004638712853,0.344656229
5532,2,2,3,-4.122019768,-8.324619293,-11.8010788,9.289259031,-2.030564568,2.474734253,-1.060273944,0.006446158048,0.003104306059,0.3060650826
5532,2,3,3,-4.3594594,-11.21768665,-13.73085499,12.03500644,-1.941457283,2.42191735,-0.9775878101,0.006306829862,0.002295498271,0.2654933333
5532,7,1,1,3.74187541,5.351284981,-5.051662445,6.529768949,0.9605752274,2.229253484,-0.7119485908,0.006517463364,0.00473521417,0.3877168298
5532,9,2,1,5.354791641,7.730947971,-3.427793503,9.404326135,0.9650246247,1.920322067,-0.3568679499,0.008789898828,0.004232991952,0.3691678047
5532,12,3,1,6.752946377,10.04052639,-5.601681232,12.10018409,0.9787186449,2.004360399,-0.4478228796,0.006683443673,0.005608075298,0.3226641417
5533,3,1,2,-6.145682812,-2.212850571,-3.36079073,6.531931175,-2.79597877,2.045990107,-0.4941585323,0.002542307833,0.007824419066,0.4015088975
5533,4,2,2,-8.777211189,-3.287563801,-4.982418537,9.372700358,-2.783210632,2.059394136,-0.5092853956,0.002028694376,0.008888291195,0.3570043445
5533,4,3,2,-11.3686533,-4.373314381,-3.411421299,12.18081099,-2.774360936,1.843865491,-0.2765274786,0.005194420926,0.008997000754,0.3390108347
5533,7,1,1,2.900775671,5.962379932,-4.57746315,6.630571163,1.117996372,2.175021316,-0.6447490599,0.007563981228,0.005495554302,0.3915563226
5533,8,1,3,6.531128883,1.026570439,-3.852308273,6.611315403,0.1559055848,2.098386226,-0.5539200269,0.002840051427,0.008740779944,0.3974721134
5533,9,2,1,3.835888624,8.462412834,-3.649038792,9.29120404,1.145213578,1.945029513,-0.3832873053,0.00709477067,0.003416661639,0.3674350083
5533,11,2,3,9.121740341,1.778082609,-6.422633171,9.29342373,0.1925139149,2.175520344,-0.6453555599,0.001708949218,0.007487394847,0.3459260166
5533,11,3,1,4.649292946,11.11219597,-3.819102049,12.04561431,1.174533011,1.877824024,-0.3119682964,0.00731577957,0.002662725979,0.3359614909
5533,14,3,3,11.73925209,2.714070559,-8.580700874,12.04890944,0.2272041978,2.18963405,-0.6625965581,0.001291617984,0.007325129118,0.3010728359
5534,1,1,3,0.6432206035,-6.528700352,-1.653145075,6.560309522,-1.472591256,1.81764887,-0.2493984662,0.008750788867,0,0.4156823754
5534,1,2,3,1.184899211,-9.288700104,-0.05322880298,9.363970085,-1.44391806,1.576480692,-0.005684396238,0.009461914189,0,0.3962804675
5534,1,3,3,1.872073174,-12.03219986,1.813544869,12.17696561,-1.416445284,1.422950637,0.148387262,0.01092573907,0,0.3796872795
5534,9,1,2,6.540132999,-0.9988572001,-7.820231438,6.615969722,-0.1515562122,2.439421365,-1.004413768,0.002740591997,0.008434674703,0.3656475842
5534,10,1,1,2.560837507,-6.209359646,0.2725908756,6.716698292,-1.179632777,1.530234528,0.04057292586,0.00876370538,0.006367205177,0.4319609702
5534,12,2,2,9.298477173,-1.003748894,-7.712445259,9.352496435,-0.107531278,2.260382293,-0.7517936602,0.001899981638,0.0083243642,0.3361351788
5534,14,2,1,3.779317141,-8.489656448,-0.1482030451,9.292873864,-1.151968567,1.586743006,-0.01594735554,0.00738917198,0.003558437573,0.3955084682
5534,15,3,2,12.08175564,-0.771635294,-7.753227234,12.10637189,-0.0637811826,2.140411199,-0.603178943,0.001497389283,0.008492115885,0.3069851696
5534,18,3,1,5.151644707,-10.92935467,0.718080163,12.08264196,-1.130323282,1.511435425,0.0593957948,0.008451111615,0.003075952874,0.3709775507
5535,4,1,-1,-5.711764812,3.548313141,5.895895481,6.724193886,2.585709767,0.8509374859,0.791536433,0.003560854588,0.01095919125,0.4812934101
5535,6,2,-1,-7.713789463,5.225131512,8.27326107,9.316895792,2.546212882,0.8446593022,0.7999093271,0.005857434124,0.007344989572,0.4672712088
5535,7,3,1,-9.806075096,7.079779148,12.76334858,12.09472536,2.516267554,0.7585070196,0.919928839,0.005215190351,0.009032974951,0.4723715782
5535,10,1,3,3.419653416,-5.585393429,-1.354297996,6.549095299,-1.021418614,1.774713675,-0.2053454446,0.006980518345,0.005071643274,0.4181880951
5535,13,2,2,7.458352089,-5.545441151,1.828466773,9.294026761,-0.6393416153,1.376541487,0.1954881918,0.005231603049,0.006560222711,0.4118152261
5535,14,2,3,4.979375362,-7.911738396,-1.730379105,9.348250288,-1.009063917,1.753826641,-0.1840608795,0.008144565858,0.003922216129,0.3826885223
5535,16,3,2,9.76807785,-7.14559269,4.991529465,12.10267903,-0.6315718506,1.179619048,0.4015530495,0.004916654434,0.008515895344,0.4055500627
5535,17,3,3,6.522625923,-10.23378849,1.401767015,12.13569429,-1.003356968,1.455798184,0.1152524509,0.007753028534,0.006505563855,0.3763998747
5536,2,1,3,-5.000654221,-4.436728954,8.617062569,6.68514072,-2.415877933,0.6598113878,1.071718684,0.009169762023,0.00666222116,0.5061189532
5536,3,2,3,-6.819272041,-6.346821785,9.430265427,9.315826208,-2.392062959,0.7792935418,0.8900333388,0.005908609834,0.007409161888,0.4775974751
5536,3,3,3,-8.758426666,-8.357728958,14.52682781,12.10626577,-2.379600712,0.6947616734,1.015936587,0.008328047581,0.006988062058,0.4882424772
5536,4,1,2,-5.943814278,2.834137917,4.903406143,6.584927175,2.696659258,0.9307338695,0.6888543908,0.002987350104,0.009194117971,0.4723878503
5536,5,2,2,-8.613218307,4.006062031,7.979668617,9.499266425,2.706247589,0.8721189229,0.76362218,0.002189598046,0.009593255818,0.4189155102
5536,7,3,2,-11.04935551,4.926354885,7.774796963,12.09781921,2.722195245,0.9995976245,0.6050606888,0.005003350787,0.00866605714,0.4288954139
5536,10,1,1,2.349442244,-6.362947464,3.189163208,6.782844483,-1.217086783,1.131287367,0.4543829765,0.009620070457,0.006989390589,0.4572167993
5536,14,2,1,3.478791475,-8.634381294,2.334667444,9.308841521,-1.187792527,1.325063855,0.2482435435,0.007852246054,0.003781442298,0.4160439074
5536,18,3,1,4.750580311,-11.07532978,2.33697772,12.05118015,-1.165598666,1.379252669,0.1927257738,0.007941591553,0.002890502801,0.3838970959
5537,2,1,1,-5.192559719,-4.297301292,0.9982637167,6.740139081,-2.450254526,1.423757955,0.1475710892,0.009039777331,0.006567782722,0.4381780624
5537,3,2,1,-6.827418327,-6.336606503,-2.214200258,9.31483886,-2.393461556,1.804171848,-0.2355232627,0.005251535214,0.006585217081,0.3788143396
5537,3,3,1,-8.386146545,-8.670108795,-1.498505235,12.06226514,-2.339547459,1.694393915,-0.1239134825,0.006399102509,0.005369484425,0.3536539972
5537,10,1,3,4.303087234,-4.94354105,-2.618376732,6.554018451,-0.8545512164,1.950877695,-0.3895776102,0.006944329478,0.005045350641,0.4076405466
5537,10,1,2,2.870866537,-5.984110355,7.844464302,6.637126744,-1.123480971,0.7022200164,1.004338325,0.008608433418,0.006254392676,0.4990033507
5537,13,2,3,6.21229744,-7.107943535,-1.15224278,9.440100676,-0.8525365856,1.692253852,-0.1217572533,0.00656478107,0.008231975138,0.3873485327
5537,14,2,2,4.210895538,-8.281819344,8.561418533,9.290865023,-1.10041116,0.8262355691,0.8247535841,0.00801606942,0.003860335331,0.4698314071
5537,17,3,3,8.043458939,-8.957657814,-3.844538212,12.03897276,-0.8391192967,1.879901416,-0.3141483208,0.0058498336,0.004908593372,0.3357713819
5537,18,3,2,5.686080933,-10.73483562,9.944825172,12.14776573,-1.083683735,0.8847836373,0.7471689213,0.01060283184,0.003859115299,0.4475517869
5538,5,1,2,-3.056096554,5.849532604,0.7353487015,6.599754377,2.052243318,1.459833385,0.1111913555,0.007667829283,0.005571003538,0.4359197617
5538,6,1,3,-0.8835135698,6.528700352,-8.925525665,6.588211025,1.70530681,2.505730802,-1.111409795,0.008443266153,0,0.3570210636
5538,7,1,1,3.226917982,5.725423813,-0.1165421233,6.572174488,1.057562489,1.588527127,-0.01773172891,0.007315953262,0.005315350834,0.4286462665
5538,7,2,2,-4.597572327,8.095604897,0.3378059566,9.310020942,2.087285712,1.534528113,0.03627616739,0.007713921368,0.003714828985,0.3994866312
5538,8,2,3,-1.333412409,9.288700104,-10.72040081,9.383919132,1.713374373,2.422574161,-0.9785846492,0.008709682152,0,0.313865602
5538,8,3,2,-6.331760406,10.39394379,3.280118465,12.17067201,2.117936936,1.307541205,0.2663496291,0.008411242627,0.007057870738,0.3915140033
5538,9,2,1,4.460883617,8.161430359,3.105112791,9.300990708,1.070581777,1.248583065,0.3279379241,0.007778670639,0.003746010363,0.4225224555
